Net Metrekare,Oda Sayısı,Bulunduğu Kat,Banyo Sayısı,Binanın Yaşı,Binanın Kat Sayısı,Site İçerisinde,latitude,longitude,price
110.0,2.0,2.0,1,0.0,3,0.0,40.7548512,30.0361888,2.25
85.0,2.0,2.0,1,21.0,5,0.0,40.7160544,29.8330601,1.15
115.0,3.0,2.0,1,0.0,7,0.0,40.8216853,29.4266385,4.0
200.0,4.0,6.0,2,5.0,6,0.0,40.7921818,29.436795,4.1
175.0,4.0,2.0,2,5.0,5,0.0,40.7921818,29.436795,3.85
95.0,2.0,4.0,1,5.0,5,0.0,40.8055082,29.4222855,2.49
130.0,3.0,2.0,1,21.0,5,0.0,40.7921818,29.436795,2.0
100.0,1.0,3.0,1,21.0,3,0.0,40.8283772,29.3860054,1.05
125.0,3.0,2.0,1,0.0,4,0.0,40.8283772,29.3860054,3.65
145.0,3.0,2.0,1,0.0,2,0.0,40.7107208,29.9191194,3.6
90.0,2.0,2.0,1,0.0,3,0.0,40.7365963,30.0231861,1.99
145.0,4.0,2.0,2,21.0,3,0.0,40.7905943,29.7599761,8.75
180.0,4.0,2.0,1,0.0,4,0.0,40.8359257,29.4005185,2.85
120.0,3.0,2.0,1,0.0,4,0.0,40.8361956,29.3787483,3.6
180.0,4.0,4.0,2,0.0,4,0.0,40.8188859,29.403421,4.45
90.0,2.0,3.0,1,11.0,5,0.0,40.8216853,29.4266385,2.7
110.0,3.0,2.0,1,0.0,5,0.0,40.8359257,29.4005185,3.35
75.0,2.0,2.0,1,5.0,4,0.0,40.8055082,29.4222855,2.45
125.0,3.0,2.0,1,11.0,3,0.0,40.7718617,30.0332994,4.25
75.0,2.0,2.0,1,1.0,5,0.0,40.8117542,29.3540715,1.72
85.0,2.0,2.0,1,0.0,4,0.0,40.8361956,29.3787483,2.4
101.0,4.0,2.0,1,0.0,3,0.0,40.7659429,29.7570809,5.0
170.0,4.0,4.0,1,0.0,4,0.0,40.8188859,29.403421,3.75
80.0,2.0,2.0,1,0.0,4,0.0,40.8283772,29.3860054,2.17
105.0,3.0,4.0,2,21.0,7,0.0,40.7665482,29.9465892,2.31
135.0,3.0,4.0,1,21.0,7,0.0,40.790836,29.4208345,2.48
85.0,2.0,4.0,1,0.0,5,0.0,40.8055082,29.4222855,2.5
130.0,3.0,3.0,1,0.0,4,0.0,40.8188859,29.403421,3.6
120.0,3.0,3.0,1,0.0,5,1.0,40.8283772,29.3860054,3.4
85.0,2.0,3.0,1,0.0,4,0.0,40.8283772,29.3860054,2.44
90.0,2.0,2.0,2,2.0,4,0.0,40.8216853,29.4266385,2.5
120.0,3.0,3.0,1,0.0,5,0.0,40.8361956,29.3787483,3.0
220.0,5.0,2.0,2,21.0,2,0.0,40.8216853,29.4266385,6.9
244.0,3.0,2.0,1,21.0,1,0.0,40.8055082,29.4222855,3.45
120.0,3.0,2.0,2,3.0,4,0.0,40.8066419,29.3932622,2.65
100.0,2.0,5.0,2,3.0,5,0.0,40.7704809,29.428568,2.43
105.0,3.0,2.0,1,0.0,3,0.0,40.8216853,29.4266385,2.85
188.0,5.0,2.0,1,11.0,5,0.0,40.7921818,29.436795,13.5
90.0,2.0,3.0,1,0.0,4,0.0,40.8043091,29.4556552,3.0
150.0,4.0,2.0,2,0.0,5,0.0,40.8188859,29.403421,3.2
110.0,2.0,2.0,1,0.0,4,0.0,40.8283772,29.3860054,2.35
85.0,2.0,3.0,1,0.0,4,0.0,40.8283772,29.3860054,2.75
140.0,4.0,2.0,2,0.0,4,0.0,40.8228769,29.3932622,3.5
100.0,3.0,1.0,1,5.0,3,0.0,41.037491,29.949942,4.25
180.0,5.0,2.0,4,0.0,2,0.0,40.847358,30.198865,11.67
130.0,3.0,2.0,1,0.0,4,0.0,40.8283772,29.3860054,3.4
120.0,3.0,4.0,2,0.0,4,0.0,40.8105789,29.3874568,2.65
158.0,3.0,2.0,2,0.0,3,0.0,40.7064933,29.9827252,3.8
140.0,3.0,4.0,2,0.0,5,0.0,40.7147344,29.9538172,3.75
170.0,4.0,3.0,2,0.0,4,0.0,40.71265229999999,29.9408065,3.4
95.0,2.0,2.0,1,0.0,4,0.0,40.7387377,30.0723009,2.35
130.0,3.0,3.0,1,0.0,3,0.0,40.7365963,30.0231861,3.15
85.0,2.0,2.0,1,0.0,4,0.0,40.8359257,29.4005185,2.3
120.0,3.0,3.0,1,0.0,4,0.0,40.8228769,29.3932622,3.0
125.0,3.0,5.0,1,16.0,5,1.0,41.0720634,30.1355413,2.1
95.0,2.0,4.0,1,21.0,7,0.0,40.7683026,29.9769441,2.8
145.0,3.0,2.0,1,0.0,3,0.0,40.7147344,29.9538172,3.0
110.0,3.0,3.0,1,0.0,4,1.0,40.7548512,30.0361888,2.9
105.0,3.0,2.0,1,0.0,3,0.0,40.7365963,30.0231861,2.875
98.0,2.0,2.0,1,0.0,3,0.0,40.7527798,30.0636349,3.15
110.0,2.0,3.0,2,0.0,3,0.0,40.7365963,30.0231861,2.625
145.0,3.0,2.0,1,0.0,3,0.0,40.71265229999999,29.9408065,3.35
125.0,3.0,4.0,2,0.0,5,0.0,40.753727,29.7961611,3.85
145.0,3.0,3.0,2,0.0,6,1.0,40.6918869,29.9364694,4.25
135.0,3.0,2.0,1,0.0,4,0.0,40.770276,29.987535,3.65
85.0,2.0,3.0,1,0.0,4,1.0,40.7548512,30.0361888,3.4
135.0,3.0,3.0,1,0.0,3,0.0,40.7527798,30.0636349,3.75
85.0,2.0,3.0,1,0.0,4,1.0,40.7548512,30.0361888,3.4
79.0,2.0,2.0,1,0.0,4,0.0,40.7438656,30.0463012,2.299999
90.0,2.0,2.0,1,5.0,3,0.0,40.7266596,29.9769441,2.15
135.0,2.0,3.0,1,0.0,3,0.0,40.7527798,30.0636349,3.55
91.0,3.0,2.0,1,5.0,4,0.0,40.7705517,29.8511443,2.59
220.0,4.0,4.0,3,11.0,4,0.0,40.7659429,29.7570809,3.85
118.0,3.0,1.0,2,0.0,3,0.0,40.7064933,29.9827252,2.95
60.0,1.0,2.0,1,5.0,3,0.0,40.7669386,29.3973465,1.43
116.0,3.0,2.0,2,0.0,10,0.0,40.800946,29.995282,4.45
25.0,3.0,2.0,1,3.0,6,0.0,40.81542,29.929028,1.55
175.0,4.0,1.0,2,5.0,4,0.0,40.6944072,29.9682719,4.1
85.0,2.0,2.0,1,21.0,3,0.0,40.7583923,29.3852797,2.99
35.0,1.0,6.0,1,1.0,7,0.0,40.81542,29.929028,2.5
100.0,3.0,2.0,2,0.0,3,0.0,40.758402,30.0116271,3.2
105.0,2.0,2.0,1,11.0,4,0.0,40.8283772,29.3860054,2.565
70.0,2.0,3.0,1,1.0,3,0.0,40.7400611,30.0029572,2.07
85.0,2.0,1.0,1,5.0,4,0.0,40.7438656,30.0463012,2.95
70.0,2.0,4.0,1,1.0,4,0.0,40.7548512,30.0361888,2.65
175.0,4.0,4.0,2,5.0,5,0.0,40.6944072,29.9682719,4.29
100.0,3.0,2.0,1,0.0,3,0.0,40.7365963,30.0231861,2.65
135.0,4.0,3.0,2,0.0,3,0.0,40.7502682,29.7715563,2.78
115.0,2.0,3.0,1,0.0,3,0.0,40.7520434,30.0217413,2.1
190.0,4.0,2.0,1,4.0,2,0.0,40.7127754,29.7976083,6.05
110.0,3.0,2.0,1,16.0,8,1.0,40.7766241,29.9436979,2.2
140.0,3.0,1.0,2,5.0,4,0.0,40.77521369999999,29.9364694,3.75
85.0,2.0,2.0,1,0.0,3,0.0,40.7147344,29.9538172,2.25
120.0,3.0,2.0,1,0.0,3,0.0,40.7438656,30.0463012,2.35
59.0,1.0,1.0,1,0.0,5,1.0,40.7365963,30.0231861,1.865
300.0,5.0,2.0,5,5.0,2,0.0,41.144361,30.316875,9.85
75.0,2.0,1.0,1,0.0,3,0.0,40.7807635,29.7947139,2.6
150.0,3.0,4.0,3,21.0,6,0.0,40.7610979,29.9494804,3.5
110.0,3.0,8.0,2,5.0,10,0.0,40.795564,29.883291,4.95
120.0,3.0,3.0,1,11.0,5,1.0,40.8026437,29.9538172,2.35
125.0,3.0,2.0,2,5.0,3,1.0,40.68921280000001,29.6180407,4.9
83.0,2.0,2.0,1,1.0,3,0.0,40.7074291,29.9306863,2.815
75.0,2.0,4.0,2,0.0,6,1.0,40.800946,29.995282,2.5
125.0,3.0,2.0,1,11.0,3,0.0,40.7812258,29.384554,2.89
78.0,2.0,3.0,1,3.0,5,0.0,40.8176435,29.3787483,2.26
95.0,2.0,2.0,1,5.0,4,0.0,40.7764794,29.3932622,1.925
40.0,1.0,5.0,1,0.0,5,0.0,40.78845039999999,29.9711627,2.3
115.0,3.0,3.0,2,0.0,3,0.0,40.8283772,29.3860054,2.95
110.0,3.0,2.0,1,0.0,4,0.0,40.8283772,29.3860054,2.59
75.0,2.0,2.0,1,5.0,4,0.0,40.8117542,29.3540715,1.97
85.0,2.0,1.0,1,4.0,5,0.0,40.8117542,29.3540715,2.0
70.0,2.0,2.0,1,0.0,4,0.0,40.8176435,29.3787483,24.0
170.0,4.0,3.0,2,4.0,4,0.0,40.8188859,29.403421,2.95
85.0,2.0,2.0,1,5.0,4,0.0,40.8228769,29.3932622,2.26
85.0,2.0,1.0,1,0.0,4,0.0,40.8283772,29.3860054,2.445
110.0,3.0,1.0,1,0.0,4,0.0,40.8283772,29.3860054,2.75
80.0,2.0,1.0,1,0.0,3,0.0,40.7812258,29.384554,2.4
90.0,2.0,2.0,1,2.0,4,0.0,40.8228769,29.3932622,1.875
100.0,3.0,2.0,2,0.0,4,0.0,40.8105789,29.3874568,2.4
80.0,2.0,2.0,1,4.0,4,0.0,40.8283772,29.3860054,1.82
125.0,3.0,2.0,1,0.0,4,0.0,40.8228769,29.3932622,2.68
75.0,2.0,2.0,1,0.0,3,0.0,40.8105789,29.3874568,2.39
100.0,3.0,1.0,1,0.0,4,0.0,40.8066419,29.3932622,2.85
90.0,2.0,3.0,1,5.0,7,0.0,40.7711951,29.9241801,3.15
130.0,3.0,2.0,1,0.0,4,0.0,40.8359257,29.4005185,2.72
95.0,2.0,1.0,1,2.0,3,0.0,40.7740571,29.8265492,2.45
44.0,1.0,1.0,1,0.0,4,0.0,40.78845039999999,29.9711627,2.6
160.0,4.0,3.0,1,11.0,3,0.0,40.78845039999999,29.9711627,3.5
75.0,1.0,1.0,1,5.0,3,0.0,40.7593509,29.8742885,1.895
320.0,4.0,2.0,2,21.0,2,0.0,40.7195576,30.1069594,10.455
120.0,3.0,1.0,1,11.0,5,0.0,40.7610979,29.9494804,1.415
115.0,3.0,2.0,1,4.0,3,0.0,40.7365963,30.0231861,2.59
110.0,3.0,2.0,4,0.0,4,0.0,40.7064933,29.9827252,3.29
150.0,4.0,2.0,2,0.0,4,0.0,40.7064933,29.9827252,4.24
170.0,3.0,3.0,2,4.0,3,0.0,40.7806769,29.3656846,4.1
80.0,2.0,2.0,1,5.0,3,0.0,40.7064933,29.9827252,2.55
100.0,2.0,5.0,1,21.0,6,0.0,40.7625464,29.9118896,1.0
110.0,2.0,2.0,1,5.0,3,0.0,40.7617966,29.3918108,2.75
160.0,4.0,2.0,2,5.0,3,0.0,40.7013674,29.8337835,2.55
80.0,2.0,2.0,2,21.0,5,0.0,40.706641,29.696221,2.2
110.0,3.0,2.0,1,4.0,3,0.0,40.7365963,30.0231861,2.45
70.0,2.0,1.0,1,0.0,3,0.0,40.7147344,29.9538172,2.4
85.0,2.0,2.0,1,5.0,3,0.0,40.7764794,29.3932622,2.489
105.0,3.0,9.0,1,21.0,9,1.0,40.77345750000001,29.4498523,3.25
38.0,1.0,2.0,1,0.0,3,0.0,40.81542,29.929028,1.6
155.0,4.0,2.0,2,0.0,4,0.0,40.7365963,30.0231861,4.95
60.0,2.0,3.0,1,11.0,4,1.0,40.795564,29.883291,1.325
100.0,2.0,2.0,1,0.0,3,0.0,40.72833540000001,30.0520793,2.75
110.0,3.0,2.0,2,0.0,3,1.0,40.7147344,29.9538172,4.25
90.0,2.0,3.0,1,4.0,4,1.0,40.7365963,30.0231861,2.65
120.0,3.0,2.0,1,0.0,3,0.0,40.7147344,29.9538172,3.7
85.0,2.0,2.0,1,5.0,3,1.0,40.7438656,30.0463012,2.99
112.0,2.0,2.0,1,0.0,6,0.0,40.78845039999999,29.9711627,5.306
80.0,2.0,2.0,1,0.0,3,0.0,40.7147344,29.9538172,2.7
75.0,2.0,2.0,1,0.0,4,0.0,40.7147344,29.9538172,2.25
90.0,3.0,2.0,2,0.0,4,0.0,40.8283772,29.3860054,2.7
110.0,3.0,2.0,1,0.0,3,0.0,40.7502682,29.7715563,2.8
120.0,3.0,2.0,1,11.0,6,1.0,40.7905943,29.7599761,2.175
95.0,2.0,3.0,1,1.0,5,0.0,40.7765666,29.9256259,3.5
120.0,4.0,4.0,2,0.0,4,0.0,40.8283772,29.3860054,4.0
85.0,1.0,3.0,1,0.0,4,1.0,40.6944072,29.9682719,3.25
125.0,3.0,4.0,1,0.0,4,0.0,40.697935,29.9436979,3.1
100.0,3.0,2.0,1,0.0,3,0.0,40.7896467,29.3918108,2.8
140.0,3.0,2.0,1,0.0,3,0.0,40.7139441,29.7730038,3.75
85.0,2.0,3.0,1,2.0,4,0.0,40.8361956,29.3787483,2.25
220.0,5.0,2.0,3,21.0,2,0.0,40.7947045,29.3569749,13.5
105.0,2.0,2.0,1,4.0,3,0.0,40.8216853,29.4266385,2.65
75.0,2.0,2.0,1,0.0,4,0.0,40.8176435,29.3787483,1.575
146.0,4.0,2.0,2,0.0,5,1.0,40.7365963,30.0231861,4.95
245.0,4.0,2.0,3,2.0,3,1.0,40.7096172,30.1416089,8.15
75.0,2.0,1.0,1,0.0,3,0.0,40.7008827,30.1156226,2.5
80.0,2.0,2.0,1,0.0,3,0.0,40.77684319999999,29.7512903,2.5
120.0,3.0,3.0,1,3.0,3,0.0,40.7520434,30.0217413,2.75
60.0,1.0,2.0,1,1.0,3,0.0,40.7147344,29.9538172,1.999
150.0,4.0,2.0,2,1.0,3,0.0,40.6953301,29.8713957,4.5
95.0,2.0,2.0,1,0.0,3,0.0,40.7896467,29.3918108,2.245
55.0,1.0,3.0,1,4.0,4,0.0,40.758402,30.0116271,1.85
200.0,5.0,2.0,2,11.0,3,0.0,40.7665482,29.9465892,4.5
51.0,1.0,2.0,1,3.0,3,0.0,40.7765666,29.9256259,1.68
120.0,2.0,2.0,1,0.0,4,0.0,40.8283772,29.3860054,2.25
140.0,4.0,1.0,2,0.0,4,1.0,40.7365963,30.0231861,4.95
210.0,4.0,2.0,2,0.0,3,0.0,40.7870595,29.4135791,4.5
140.0,3.0,3.0,1,21.0,4,0.0,40.7645032,29.8439109,1.875
85.0,2.0,2.0,1,4.0,4,0.0,40.7806769,29.3656846,2.225
130.0,3.0,2.0,1,1.0,4,1.0,40.7807635,29.7947139,4.75
70.0,2.0,2.0,1,2.0,1,0.0,41.0117009,30.2082564,7.15
118.0,3.0,2.0,1,2.0,4,0.0,40.8228769,29.3932622,2.4
99.0,3.0,3.0,1,0.0,5,1.0,40.7139441,29.7730038,4.6
100.0,2.0,1.0,1,0.0,3,0.0,40.7548512,30.0361888,1.69
80.0,2.0,2.0,1,5.0,4,0.0,40.824215,29.372234,2.13
130.0,2.0,3.0,1,0.0,3,0.0,40.7548512,30.0361888,1.9
83.0,2.0,3.0,1,0.0,5,0.0,40.7139441,29.7730038,3.7
135.0,3.0,3.0,2,0.0,3,0.0,40.7548512,30.0361888,2.5
90.0,2.0,1.0,1,0.0,3,0.0,40.7520434,30.0217413,1.9
120.0,2.0,3.0,1,0.0,3,0.0,40.7520434,30.0217413,2.5
40.0,1.0,3.0,1,0.0,3,1.0,40.81542,29.929028,1.55
135.0,2.0,4.0,2,3.0,4,0.0,40.7999983,29.3671362,3.5
165.0,4.0,2.0,2,5.0,4,0.0,40.7870595,29.4135791,4.0
90.0,2.0,2.0,1,0.0,3,0.0,40.7764794,29.3932622,2.71
171.0,4.0,4.0,3,0.0,5,1.0,40.7139441,29.7730038,7.0
110.0,3.0,2.0,1,0.0,3,0.0,40.7365963,30.0231861,2.9
355.0,1.0,2.0,0,5.0,3,0.0,40.7106363,29.8337835,14.0
65.0,1.0,1.0,1,16.0,5,0.0,40.7690192,29.9379151,2.7
80.0,2.0,2.0,1,0.0,3,0.0,40.7502682,29.7715563,2.3
100.0,2.0,3.0,1,0.0,8,0.0,40.800946,29.995282,2.8
100.0,2.0,2.0,1,0.0,4,0.0,40.8361956,29.3787483,2.15
145.0,3.0,5.0,2,21.0,7,0.0,40.7665482,29.9465892,3.0
80.0,2.0,2.0,1,0.0,4,0.0,40.8283772,29.3860054,2.6
155.0,4.0,3.0,2,1.0,3,0.0,40.7734692,29.9892286,4.6
125.0,3.0,3.0,1,5.0,3,0.0,40.7074291,29.9306863,2.675
120.0,3.0,2.0,1,11.0,2,1.0,40.7008827,30.1156226,7.0
50.0,1.0,2.0,1,5.0,3,0.0,40.7749374,29.9089976,1.44
90.0,2.0,2.0,1,21.0,4,0.0,40.7618084,29.8207615,1.53
85.0,2.0,1.0,1,0.0,3,0.0,40.7387377,30.0723009,2.45
190.0,4.0,2.0,3,0.0,2,1.0,40.7034787,29.8916441,8.75
100.0,2.0,3.0,1,5.0,4,0.0,40.7042886,29.8439109,2.1
130.0,3.0,2.0,1,5.0,3,0.0,40.7635231,29.9003211,2.395
150.0,4.0,2.0,2,11.0,4,0.0,40.78985660000001,29.3743939,2.6
50.0,1.0,2.0,1,0.0,3,0.0,40.7548512,30.0361888,1.775
190.0,4.0,3.0,2,2.0,3,1.0,40.7064933,29.9827252,3.75
180.0,3.0,2.0,3,0.0,2,1.0,40.7365963,30.0231861,8.25
120.0,3.0,3.0,2,0.0,3,0.0,40.7502682,29.7715563,3.375
125.0,3.0,2.0,1,4.0,4,0.0,40.78985660000001,29.3743939,3.25
213.0,5.0,4.0,2,5.0,4,0.0,40.8359257,29.4005185,5.8
145.0,3.0,3.0,1,0.0,3,0.0,40.7618084,29.8207615,2.79
220.0,4.0,3.0,2,5.0,3,0.0,40.7870595,29.4135791,3.75
80.0,2.0,2.0,1,0.0,4,0.0,40.78845039999999,29.9711627,3.8
120.0,3.0,3.0,1,0.0,3,0.0,40.7502682,29.7715563,2.9
125.0,3.0,2.0,1,11.0,5,1.0,40.7659429,29.7570809,3.925
128.0,4.0,3.0,2,0.0,3,0.0,40.7365963,30.0231861,4.6
145.0,5.0,2.0,2,5.0,5,0.0,40.7502682,29.7715563,3.9
100.0,2.0,5.0,1,11.0,6,0.0,40.7613341,29.9364694,2.55
125.0,3.0,2.0,1,5.0,4,0.0,40.7106363,29.8337835,2.54
80.0,2.0,1.0,1,3.0,5,0.0,40.7502682,29.7715563,2.3
50.0,3.0,2.0,1,11.0,1,0.0,40.891816,29.533105,1.1
115.0,3.0,2.0,1,0.0,3,0.0,40.7365963,30.0231861,2.725
115.0,3.0,2.0,1,1.0,4,0.0,40.7147344,29.9538172,2.6
45.0,1.0,3.0,1,5.0,5,0.0,40.81542,29.929028,1.73
180.0,4.0,3.0,2,4.0,3,0.0,40.7764794,29.3932622,3.725
130.0,3.0,2.0,1,0.0,3,0.0,40.7147344,29.9538172,3.1
180.0,3.0,4.0,1,4.0,5,0.0,40.7702518,29.8685028,3.75
170.0,3.0,4.0,1,3.0,5,0.0,40.7702518,29.8685028,3.75
100.0,4.0,2.0,3,0.0,1,0.0,40.7438656,30.0463012,1.94
230.0,4.0,4.0,2,5.0,5,0.0,40.8117542,29.3540715,3.6
125.0,3.0,2.0,1,5.0,4,0.0,40.7147344,29.9538172,3.1
150.0,3.0,2.0,4,2.0,2,0.0,40.97778,29.889944,6.6
90.0,2.0,2.0,1,0.0,4,0.0,40.7617966,29.3918108,2.75
160.0,3.0,2.0,2,0.0,3,0.0,40.78985660000001,29.3743939,2.98
890.0,3.0,2.0,1,0.0,2,0.0,41.017096,30.13315769999999,3.85
73.0,2.0,1.0,1,0.0,3,0.0,40.7438656,30.0463012,2.15
145.0,3.0,2.0,2,0.0,3,0.0,40.71265229999999,29.9408065,3.75
160.0,4.0,2.0,1,11.0,3,0.0,40.753727,29.7961611,3.175
140.0,3.0,2.0,1,5.0,4,0.0,40.7764794,29.3932622,3.1
105.0,3.0,4.0,1,21.0,4,0.0,40.7999983,29.3671362,1.95
180.0,4.0,2.0,2,5.0,3,0.0,40.753727,29.7961611,4.25
120.0,3.0,2.0,2,11.0,8,0.0,40.7766241,29.9436979,2.69
140.0,3.0,3.0,2,0.0,4,0.0,40.7147344,29.9538172,3.4
200.0,3.0,4.0,2,3.0,5,1.0,40.7635231,29.9003211,5.25
75.0,2.0,2.0,2,0.0,3,0.0,40.7896467,29.3918108,2.275
130.0,2.0,3.0,2,4.0,3,1.0,40.6918869,29.9364694,2.625
120.0,3.0,1.0,1,21.0,5,0.0,40.778752,29.693799,2.175
95.0,2.0,3.0,2,4.0,4,1.0,40.861767,29.576103,2.1
110.0,3.0,2.0,1,21.0,4,0.0,40.708765,29.738127,2.1
140.0,3.0,3.0,2,5.0,3,0.0,40.71265229999999,29.9408065,2.85
80.0,2.0,2.0,1,5.0,4,0.0,40.8105789,29.3874568,1.585
140.0,2.0,2.0,1,0.0,3,0.0,40.7438656,30.0463012,2.7
130.0,3.0,1.0,1,0.0,5,1.0,40.7365963,30.0231861,3.8
90.0,2.0,2.0,1,16.0,4,0.0,40.7636197,29.3685878,2.6
140.0,3.0,2.0,2,0.0,3,0.0,40.7365963,30.0231861,2.7
85.0,3.0,1.0,1,2.0,4,0.0,40.7548512,30.0361888,1.995
150.0,3.0,2.0,1,0.0,3,0.0,40.7130973,29.8251023,3.5
180.0,3.0,5.0,1,0.0,5,1.0,40.7365963,30.0231861,4.35
128.0,4.0,2.0,3,0.0,3,0.0,40.71265229999999,29.9408065,3.95
124.0,4.0,2.0,3,0.0,3,0.0,40.71265229999999,29.9408065,3.75
125.0,3.0,3.0,2,0.0,3,1.0,40.7365963,30.0231861,3.6
140.0,3.0,2.0,2,0.0,3,0.0,40.7548512,30.0361888,2.55
120.0,3.0,5.0,1,21.0,5,0.0,40.7188846,29.7780698,1.45
160.0,5.0,4.0,3,0.0,4,0.0,40.7956379,29.4077745,4.1
110.0,3.0,5.0,1,21.0,5,0.0,40.790836,29.4208345,2.05
110.0,3.0,2.0,1,5.0,5,0.0,40.790836,29.4208345,4.0
104.0,2.0,3.0,2,0.0,3,0.0,40.8006714,29.9769441,3.1
90.0,2.0,4.0,1,16.0,4,0.0,40.8015696,29.4280895,2.58
90.0,2.0,2.0,1,21.0,3,1.0,40.7532944,29.8222085,1.75
125.0,3.0,3.0,1,0.0,3,0.0,40.7548512,30.0361888,2.66
110.0,3.0,1.0,1,0.0,3,1.0,40.7365963,30.0231861,2.299999
60.0,1.0,2.0,1,0.0,3,1.0,40.7266596,29.9769441,1.649
103.0,2.0,5.0,1,21.0,5,0.0,40.7789789,29.8091854,1.69
95.0,2.0,2.0,2,5.0,3,1.0,40.861767,29.576103,2.65
110.0,3.0,1.0,1,3.0,3,1.0,40.78845039999999,29.9711627,3.0
190.0,4.0,3.0,2,0.0,3,0.0,40.7617966,29.3918108,5.5
139.0,3.0,2.0,2,0.0,3,0.0,40.7705517,29.8511443,4.0
120.0,3.0,4.0,1,5.0,4,1.0,40.7905943,29.7599761,2.5
160.0,2.0,3.0,2,0.0,3,0.0,40.7792896,29.4164813,3.49
170.0,4.0,3.0,2,0.0,3,0.0,40.7617966,29.3918108,3.595
60.0,1.0,2.0,1,4.0,3,0.0,40.7747821,29.9176735,1.85
90.0,2.0,1.0,2,16.0,7,1.0,40.8248688,29.4193834,2.15
90.0,2.0,2.0,1,0.0,4,0.0,40.8359257,29.4005185,2.3
90.0,2.0,2.0,1,5.0,4,0.0,40.8283772,29.3860054,1.87
80.0,2.0,3.0,1,2.0,4,1.0,40.7064933,29.9827252,2.975
90.0,2.0,6.0,1,21.0,6,0.0,40.8015696,29.4280895,2.75
95.0,2.0,2.0,2,5.0,3,0.0,40.7665482,29.9465892,2.35
100.0,2.0,3.0,1,21.0,4,0.0,40.7683026,29.9769441,2.975
77.0,2.0,5.0,1,11.0,9,1.0,40.7804258,29.9465892,1.92
85.0,2.0,1.0,1,5.0,5,0.0,40.7625464,29.9118896,2.575
80.0,2.0,2.0,1,11.0,4,1.0,40.795564,29.883291,1.4
155.0,3.0,2.0,1,0.0,3,1.0,40.7365963,30.0231861,4.2
130.0,3.0,2.0,1,2.0,4,1.0,40.708606,29.8164206,2.85
70.0,1.0,4.0,1,0.0,5,0.0,40.6944072,29.9682719,2.45
135.0,3.0,2.0,1,0.0,3,0.0,40.7806769,29.3656846,3.24
100.0,2.0,2.0,1,0.0,3,0.0,40.78985660000001,29.3743939,2.7
40.0,1.0,1.0,1,5.0,5,1.0,40.800946,29.995282,1.69
95.0,2.0,1.0,1,0.0,3,0.0,40.7806769,29.3656846,2.8
